entry,at,order
"-- ending hand #49 --",2022-08-18T02:16:09.575Z,166078896957502
"""Josh @ CPoWyK5p8J"" collected 26 from pot",2022-08-18T02:16:09.575Z,166078896957501
"Uncalled bet of 7 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:16:09.575Z,166078896957500
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:16:08.717Z,166078896871700
"""Josh @ CPoWyK5p8J"" bets 7",2022-08-18T02:16:05.752Z,166078896575200
"Turn: J♥, A♦, 9♥ [7♥]",2022-08-18T02:15:57.573Z,166078895757300
"""Shane C @ 1oVGfSuLrX"" calls 7",2022-08-18T02:15:56.716Z,166078895671600
"""Josh @ CPoWyK5p8J"" bets 7",2022-08-18T02:15:54.524Z,166078895452400
"Flop:  [J♥, A♦, 9♥]",2022-08-18T02:15:47.963Z,166078894796300
"""Shane C @ 1oVGfSuLrX"" calls 6",2022-08-18T02:15:47.091Z,166078894709100
"""Josh @ CPoWyK5p8J"" raises to 6",2022-08-18T02:15:44.517Z,166078894451700
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:15:40.889Z,166078894088900
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:15:30.249Z,166078893024906
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:15:30.249Z,166078893024905
"Player stacks: #1 ""sean @ nIjE5tklyI"" (304) | #6 ""Josh @ CPoWyK5p8J"" (359) | #7 ""Shane C @ 1oVGfSuLrX"" (357)",2022-08-18T02:15:30.249Z,166078893024901
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:15:30.249Z,166078893024900
"-- ending hand #48 --",2022-08-18T02:15:27.249Z,166078892724902
"""Josh @ CPoWyK5p8J"" collected 2 from pot",2022-08-18T02:15:27.249Z,166078892724901
"Uncalled bet of 1 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:15:27.249Z,166078892724900
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:15:26.351Z,166078892635100
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:15:25.378Z,166078892537800
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:15:16.228Z,166078891622806
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:15:16.228Z,166078891622805
"Player stacks: #1 ""sean @ nIjE5tklyI"" (305) | #6 ""Josh @ CPoWyK5p8J"" (358) | #7 ""Shane C @ 1oVGfSuLrX"" (357)",2022-08-18T02:15:16.228Z,166078891622801
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:15:16.228Z,166078891622800
"-- ending hand #47 --",2022-08-18T02:15:13.228Z,166078891322802
"""Josh @ CPoWyK5p8J"" collected 5 from pot",2022-08-18T02:15:13.228Z,166078891322801
"Uncalled bet of 4 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:15:13.228Z,166078891322800
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:15:12.332Z,166078891233200
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:15:08.743Z,166078890874300
"""Josh @ CPoWyK5p8J"" raises to 6",2022-08-18T02:15:03.145Z,166078890314500
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-18T02:14:59.816Z,166078889981606
"""Shane C @ 1oVGfSuLrX"" posts a small blind of 1",2022-08-18T02:14:59.816Z,166078889981605
"Player stacks: #1 ""sean @ nIjE5tklyI"" (307) | #6 ""Josh @ CPoWyK5p8J"" (355) | #7 ""Shane C @ 1oVGfSuLrX"" (358)",2022-08-18T02:14:59.816Z,166078889981601
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""Josh @ CPoWyK5p8J"") --",2022-08-18T02:14:59.816Z,166078889981600
"-- ending hand #46 --",2022-08-18T02:14:53.821Z,166078889382102
"""Shane C @ 1oVGfSuLrX"" collected 2 from pot",2022-08-18T02:14:53.821Z,166078889382101
"Uncalled bet of 1 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:14:53.821Z,166078889382100
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:14:52.987Z,166078889298700
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:14:49.750Z,166078888975000
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:14:48.110Z,166078888811006
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:14:48.110Z,166078888811005
"Player stacks: #1 ""sean @ nIjE5tklyI"" (307) | #6 ""Josh @ CPoWyK5p8J"" (356) | #7 ""Shane C @ 1oVGfSuLrX"" (357)",2022-08-18T02:14:48.110Z,166078888811001
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:14:48.110Z,166078888811000
"-- ending hand #45 --",2022-08-18T02:14:45.113Z,166078888511302
"""Josh @ CPoWyK5p8J"" collected 2 from pot",2022-08-18T02:14:45.113Z,166078888511301
"Uncalled bet of 1 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:14:45.113Z,166078888511300
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:14:44.255Z,166078888425500
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:14:41.186Z,166078888118600
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:14:39.009Z,166078887900906
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:14:39.009Z,166078887900905
"Player stacks: #1 ""sean @ nIjE5tklyI"" (308) | #6 ""Josh @ CPoWyK5p8J"" (355) | #7 ""Shane C @ 1oVGfSuLrX"" (357)",2022-08-18T02:14:39.009Z,166078887900901
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:14:39.009Z,166078887900900
"-- ending hand #44 --",2022-08-18T02:14:36.011Z,166078887601102
"""Shane C @ 1oVGfSuLrX"" collected 16 from pot",2022-08-18T02:14:36.011Z,166078887601101
"Uncalled bet of 16 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:14:36.011Z,166078887601100
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:14:35.167Z,166078887516700
"""Shane C @ 1oVGfSuLrX"" bets 16",2022-08-18T02:14:30.635Z,166078887063500
"River: 7♦, 2♥, 5♠, 7♠ [8♠]",2022-08-18T02:14:25.801Z,166078886580100
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:14:24.923Z,166078886492300
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:14:18.242Z,166078885824200
"Turn: 7♦, 2♥, 5♠ [7♠]",2022-08-18T02:14:15.200Z,166078885520000
"""sean @ nIjE5tklyI"" calls 6",2022-08-18T02:14:14.372Z,166078885437200
"""Shane C @ 1oVGfSuLrX"" bets 6",2022-08-18T02:14:04.520Z,166078884452000
"Flop:  [7♦, 2♥, 5♠]",2022-08-18T02:13:58.187Z,166078883818700
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:13:57.336Z,166078883733600
"""Shane C @ 1oVGfSuLrX"" calls 2",2022-08-18T02:13:46.340Z,166078882634000
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:13:43.491Z,166078882349100
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-18T02:13:41.580Z,166078882158006
"""Shane C @ 1oVGfSuLrX"" posts a small blind of 1",2022-08-18T02:13:41.580Z,166078882158005
"Player stacks: #1 ""sean @ nIjE5tklyI"" (316) | #6 ""Josh @ CPoWyK5p8J"" (355) | #7 ""Shane C @ 1oVGfSuLrX"" (349)",2022-08-18T02:13:41.580Z,166078882158001
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""Josh @ CPoWyK5p8J"") --",2022-08-18T02:13:41.580Z,166078882158000
"-- ending hand #43 --",2022-08-18T02:13:38.664Z,166078881866402
"""sean @ nIjE5tklyI"" collected 15 from pot",2022-08-18T02:13:38.664Z,166078881866401
"Uncalled bet of 15 returned to ""sean @ nIjE5tklyI""",2022-08-18T02:13:38.664Z,166078881866400
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:13:37.780Z,166078881778000
"""sean @ nIjE5tklyI"" bets 15",2022-08-18T02:13:34.871Z,166078881487100
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:13:22.821Z,166078880282100
"Turn: 2♥, 8♠, 8♣ [K♥]",2022-08-18T02:13:20.858Z,166078880085800
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:13:20.024Z,166078880002400
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:13:11.942Z,166078879194200
"Flop:  [2♥, 8♠, 8♣]",2022-08-18T02:13:09.739Z,166078878973900
"""Shane C @ 1oVGfSuLrX"" calls 7",2022-08-18T02:13:08.876Z,166078878887600
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:13:02.679Z,166078878267900
"""sean @ nIjE5tklyI"" raises to 7",2022-08-18T02:13:01.764Z,166078878176400
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:12:57.714Z,166078877771406
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:12:57.714Z,166078877771405
"Player stacks: #1 ""sean @ nIjE5tklyI"" (308) | #6 ""Josh @ CPoWyK5p8J"" (356) | #7 ""Shane C @ 1oVGfSuLrX"" (356)",2022-08-18T02:12:57.714Z,166078877771401
"-- starting hand #43  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:12:57.714Z,166078877771400
"-- ending hand #42 --",2022-08-18T02:12:54.789Z,166078877478902
"""sean @ nIjE5tklyI"" collected 20 from pot",2022-08-18T02:12:54.789Z,166078877478901
"Uncalled bet of 20 returned to ""sean @ nIjE5tklyI""",2022-08-18T02:12:54.789Z,166078877478900
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:12:53.973Z,166078877397300
"""sean @ nIjE5tklyI"" raises to 24",2022-08-18T02:12:38.578Z,166078875857800
"""Josh @ CPoWyK5p8J"" bets 4",2022-08-18T02:12:29.265Z,166078874926500
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:12:24.951Z,166078874495100
"Flop:  [10♥, Q♠, 5♠]",2022-08-18T02:12:14.672Z,166078873467200
"""Josh @ CPoWyK5p8J"" calls 6",2022-08-18T02:12:13.825Z,166078873382500
"""sean @ nIjE5tklyI"" raises to 6",2022-08-18T02:12:10.187Z,166078873018700
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:12:04.981Z,166078872498100
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:11:56.361Z,166078871636106
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:11:56.361Z,166078871636105
"Player stacks: #1 ""sean @ nIjE5tklyI"" (298) | #6 ""Josh @ CPoWyK5p8J"" (366) | #7 ""Shane C @ 1oVGfSuLrX"" (356)",2022-08-18T02:11:56.361Z,166078871636101
"-- starting hand #42  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:11:56.361Z,166078871636100
"-- ending hand #41 --",2022-08-18T02:11:53.455Z,166078871345502
"""Shane C @ 1oVGfSuLrX"" collected 12 from pot",2022-08-18T02:11:53.455Z,166078871345501
"Uncalled bet of 12 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:11:53.455Z,166078871345500
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:11:52.598Z,166078871259800
"""Shane C @ 1oVGfSuLrX"" bets 12",2022-08-18T02:11:50.538Z,166078871053800
"River: 5♦, 6♣, Q♥, 2♠ [10♦]",2022-08-18T02:11:46.252Z,166078870625200
"""sean @ nIjE5tklyI"" calls 4",2022-08-18T02:11:45.364Z,166078870536400
"""Shane C @ 1oVGfSuLrX"" bets 4",2022-08-18T02:11:39.323Z,166078869932300
"Turn: 5♦, 6♣, Q♥ [2♠]",2022-08-18T02:11:34.630Z,166078869463000
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:11:33.812Z,166078869381200
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:11:31.772Z,166078869177200
"Flop:  [5♦, 6♣, Q♥]",2022-08-18T02:11:28.544Z,166078868854400
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:11:27.731Z,166078868773100
"""Shane C @ 1oVGfSuLrX"" calls 2",2022-08-18T02:11:20.767Z,166078868076700
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:11:19.539Z,166078867953900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-18T02:11:17.729Z,166078867772906
"""Shane C @ 1oVGfSuLrX"" posts a small blind of 1",2022-08-18T02:11:17.729Z,166078867772905
"Player stacks: #1 ""sean @ nIjE5tklyI"" (304) | #6 ""Josh @ CPoWyK5p8J"" (366) | #7 ""Shane C @ 1oVGfSuLrX"" (350)",2022-08-18T02:11:17.729Z,166078867772901
"-- starting hand #41  (No Limit Texas Hold'em) (dealer: ""Josh @ CPoWyK5p8J"") --",2022-08-18T02:11:17.729Z,166078867772900
"-- ending hand #40 --",2022-08-18T02:11:11.818Z,166078867181802
"""Shane C @ 1oVGfSuLrX"" collected 15 from pot",2022-08-18T02:11:11.818Z,166078867181801
"Uncalled bet of 15 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:11:11.818Z,166078867181800
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:11:10.948Z,166078867094800
"""Shane C @ 1oVGfSuLrX"" bets 15",2022-08-18T02:11:04.619Z,166078866461900
"Turn: Q♥, 8♠, 2♥ [8♣]",2022-08-18T02:10:59.504Z,166078865950400
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:10:58.651Z,166078865865100
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:10:47.978Z,166078864797800
"Flop:  [Q♥, 8♠, 2♥]",2022-08-18T02:10:44.408Z,166078864440800
"""Shane C @ 1oVGfSuLrX"" calls 7",2022-08-18T02:10:43.576Z,166078864357600
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:10:41.352Z,166078864135200
"""sean @ nIjE5tklyI"" raises to 7",2022-08-18T02:10:40.465Z,166078864046500
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:10:27.305Z,166078862730506
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:10:27.305Z,166078862730505
"Player stacks: #1 ""sean @ nIjE5tklyI"" (311) | #6 ""Josh @ CPoWyK5p8J"" (367) | #7 ""Shane C @ 1oVGfSuLrX"" (342)",2022-08-18T02:10:27.305Z,166078862730501
"-- starting hand #40  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:10:27.305Z,166078862730500
"""Shane C @ 1oVGfSuLrX"" shows a 6♠, 3♠.",2022-08-18T02:10:25.214Z,166078862521400
"-- ending hand #39 --",2022-08-18T02:10:23.682Z,166078862368202
"""Josh @ CPoWyK5p8J"" collected 5 from pot",2022-08-18T02:10:23.682Z,166078862368201
"Uncalled bet of 10 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:10:23.682Z,166078862368200
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:10:22.829Z,166078862282900
"""Josh @ CPoWyK5p8J"" bets 10",2022-08-18T02:10:20.688Z,166078862068800
"River: J♦, A♠, K♥, 9♣ [10♣]",2022-08-18T02:10:13.593Z,166078861359300
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:10:12.747Z,166078861274700
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:10:06.194Z,166078860619400
"Turn: J♦, A♠, K♥ [9♣]",2022-08-18T02:10:05.164Z,166078860516400
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:10:04.283Z,166078860428300
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:09:56.775Z,166078859677500
"Flop:  [J♦, A♠, K♥]",2022-08-18T02:09:55.664Z,166078859566400
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:09:54.793Z,166078859479300
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:09:53.198Z,166078859319800
"""Shane C @ 1oVGfSuLrX"" calls 2",2022-08-18T02:09:39.617Z,166078857961700
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:09:36.042Z,166078857604206
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:09:36.042Z,166078857604205
"Player stacks: #1 ""sean @ nIjE5tklyI"" (312) | #6 ""Josh @ CPoWyK5p8J"" (364) | #7 ""Shane C @ 1oVGfSuLrX"" (344)",2022-08-18T02:09:36.042Z,166078857604201
"-- starting hand #39  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:09:36.042Z,166078857604200
"-- ending hand #38 --",2022-08-18T02:09:30.126Z,166078857012602
"""Shane C @ 1oVGfSuLrX"" collected 4 from pot",2022-08-18T02:09:30.126Z,166078857012601
"Uncalled bet of 6 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:09:30.126Z,166078857012600
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:09:29.307Z,166078856930700
"""Shane C @ 1oVGfSuLrX"" bets 6",2022-08-18T02:09:16.485Z,166078855648500
"Turn: Q♣, 10♥, 3♠ [Q♥]",2022-08-18T02:09:10.523Z,166078855052300
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:09:09.663Z,166078854966300
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:09:02.550Z,166078854255000
"Flop:  [Q♣, 10♥, 3♠]",2022-08-18T02:08:58.107Z,166078853810700
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:08:57.203Z,166078853720300
"""Shane C @ 1oVGfSuLrX"" calls 2",2022-08-18T02:08:47.727Z,166078852772700
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:08:46.649Z,166078852664900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-18T02:08:42.198Z,166078852219806
"""Shane C @ 1oVGfSuLrX"" posts a small blind of 1",2022-08-18T02:08:42.198Z,166078852219805
"Player stacks: #1 ""sean @ nIjE5tklyI"" (314) | #6 ""Josh @ CPoWyK5p8J"" (364) | #7 ""Shane C @ 1oVGfSuLrX"" (342)",2022-08-18T02:08:42.198Z,166078852219801
"-- starting hand #38  (No Limit Texas Hold'em) (dealer: ""Josh @ CPoWyK5p8J"") --",2022-08-18T02:08:42.198Z,166078852219800
"-- ending hand #37 --",2022-08-18T02:08:36.290Z,166078851629002
"""sean @ nIjE5tklyI"" collected 5 from pot",2022-08-18T02:08:36.290Z,166078851629001
"Uncalled bet of 5 returned to ""sean @ nIjE5tklyI""",2022-08-18T02:08:36.290Z,166078851629000
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:08:35.416Z,166078851541600
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:08:33.701Z,166078851370100
"""sean @ nIjE5tklyI"" raises to 7",2022-08-18T02:08:29.807Z,166078850980700
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:08:23.391Z,166078850339106
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:08:23.391Z,166078850339105
"Player stacks: #1 ""sean @ nIjE5tklyI"" (311) | #6 ""Josh @ CPoWyK5p8J"" (365) | #7 ""Shane C @ 1oVGfSuLrX"" (344)",2022-08-18T02:08:23.391Z,166078850339101
"-- starting hand #37  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:08:23.391Z,166078850339100
"-- ending hand #36 --",2022-08-18T02:08:17.285Z,166078849728502
"""sean @ nIjE5tklyI"" collected 4 from pot with Pair, 3's (combination: 3♣, 3♥, Q♦, 10♥, 8♦)",2022-08-18T02:08:17.285Z,166078849728501
"""sean @ nIjE5tklyI"" shows a 3♣, 3♥.",2022-08-18T02:08:17.285Z,166078849728500
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:08:16.454Z,166078849645400
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:08:15.531Z,166078849553100
"River: 10♥, Q♦, 2♣, 7♦ [8♦]",2022-08-18T02:08:05.180Z,166078848518000
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:08:04.299Z,166078848429900
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:08:02.696Z,166078848269600
"Turn: 10♥, Q♦, 2♣ [7♦]",2022-08-18T02:07:52.183Z,166078847218300
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:07:51.290Z,166078847129000
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:07:48.752Z,166078846875200
"Flop:  [10♥, Q♦, 2♣]",2022-08-18T02:07:39.037Z,166078845903700
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:07:38.154Z,166078845815400
"""sean @ nIjE5tklyI"" calls 2",2022-08-18T02:07:31.250Z,166078845125000
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:07:21.326Z,166078844132600
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:07:19.227Z,166078843922706
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:07:19.227Z,166078843922705
"Player stacks: #1 ""sean @ nIjE5tklyI"" (309) | #6 ""Josh @ CPoWyK5p8J"" (367) | #7 ""Shane C @ 1oVGfSuLrX"" (344)",2022-08-18T02:07:19.227Z,166078843922701
"-- starting hand #36  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:07:19.227Z,166078843922700
"-- ending hand #35 --",2022-08-18T02:07:13.314Z,166078843331402
"""Josh @ CPoWyK5p8J"" collected 5 from pot",2022-08-18T02:07:13.314Z,166078843331401
"Uncalled bet of 4 returned to ""Josh @ CPoWyK5p8J""",2022-08-18T02:07:13.314Z,166078843331400
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:07:12.433Z,166078843243300
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:07:03.410Z,166078842341000
"""Josh @ CPoWyK5p8J"" raises to 6",2022-08-18T02:07:00.859Z,166078842085900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-18T02:06:57.008Z,166078841700806
"""Shane C @ 1oVGfSuLrX"" posts a small blind of 1",2022-08-18T02:06:57.008Z,166078841700805
"Player stacks: #1 ""sean @ nIjE5tklyI"" (311) | #6 ""Josh @ CPoWyK5p8J"" (364) | #7 ""Shane C @ 1oVGfSuLrX"" (345)",2022-08-18T02:06:57.008Z,166078841700801
"-- starting hand #35  (No Limit Texas Hold'em) (dealer: ""Josh @ CPoWyK5p8J"") --",2022-08-18T02:06:57.008Z,166078841700800
"-- ending hand #34 --",2022-08-18T02:06:51.073Z,166078841107302
"""Shane C @ 1oVGfSuLrX"" collected 4 from pot",2022-08-18T02:06:51.073Z,166078841107301
"Uncalled bet of 6 returned to ""Shane C @ 1oVGfSuLrX""",2022-08-18T02:06:51.073Z,166078841107300
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:06:50.226Z,166078841022600
"""Shane C @ 1oVGfSuLrX"" bets 6",2022-08-18T02:06:49.342Z,166078840934200
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:06:42.565Z,166078840256500
"Turn: A♣, J♥, 4♠ [6♣]",2022-08-18T02:06:39.770Z,166078839977000
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:06:38.943Z,166078839894300
"""Josh @ CPoWyK5p8J"" checks",2022-08-18T02:06:27.740Z,166078838774000
"Flop:  [A♣, J♥, 4♠]",2022-08-18T02:06:20.942Z,166078838094200
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:06:20.047Z,166078838004700
"""Josh @ CPoWyK5p8J"" calls 2",2022-08-18T02:06:16.746Z,166078837674600
"""sean @ nIjE5tklyI"" folds",2022-08-18T02:06:11.960Z,166078837196000
"""Shane C @ 1oVGfSuLrX"" posts a big blind of 2",2022-08-18T02:06:06.327Z,166078836632706
"""Josh @ CPoWyK5p8J"" posts a small blind of 1",2022-08-18T02:06:06.327Z,166078836632705
"Player stacks: #1 ""sean @ nIjE5tklyI"" (311) | #6 ""Josh @ CPoWyK5p8J"" (366) | #7 ""Shane C @ 1oVGfSuLrX"" (343)",2022-08-18T02:06:06.327Z,166078836632701
"-- starting hand #34  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-18T02:06:06.327Z,166078836632700
"-- ending hand #33 --",2022-08-18T02:06:03.326Z,166078836332602
"""sean @ nIjE5tklyI"" collected 38 from pot",2022-08-18T02:06:03.326Z,166078836332601
"Uncalled bet of 38 returned to ""sean @ nIjE5tklyI""",2022-08-18T02:06:03.326Z,166078836332600
"""Josh @ CPoWyK5p8J"" folds",2022-08-18T02:06:02.450Z,166078836245000
"""sean @ nIjE5tklyI"" raises to 47",2022-08-18T02:05:59.783Z,166078835978300
"""Josh @ CPoWyK5p8J"" bets 9",2022-08-18T02:05:49.206Z,166078834920600
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:05:41.683Z,166078834168300
"Turn: 10♥, 5♠, 9♣ [3♠]",2022-08-18T02:05:36.991Z,166078833699100
"""Josh @ CPoWyK5p8J"" calls 4",2022-08-18T02:05:36.115Z,166078833611500
"""sean @ nIjE5tklyI"" bets 4",2022-08-18T02:05:27.406Z,166078832740600
"Flop:  [10♥, 5♠, 9♣]",2022-08-18T02:05:19.779Z,166078831977900
"""Josh @ CPoWyK5p8J"" calls 6",2022-08-18T02:05:18.907Z,166078831890700
"""sean @ nIjE5tklyI"" raises to 6",2022-08-18T02:05:14.417Z,166078831441700
"""Shane C @ 1oVGfSuLrX"" folds",2022-08-18T02:05:00.184Z,166078830018400
"""Josh @ CPoWyK5p8J"" posts a big blind of 2",2022-08-18T02:04:57.773Z,166078829777306
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-18T02:04:57.773Z,166078829777305
"Player stacks: #1 ""sean @ nIjE5tklyI"" (292) | #6 ""Josh @ CPoWyK5p8J"" (385) | #7 ""Shane C @ 1oVGfSuLrX"" (343)",2022-08-18T02:04:57.773Z,166078829777301
"-- starting hand #33  (No Limit Texas Hold'em) (dealer: ""Shane C @ 1oVGfSuLrX"") --",2022-08-18T02:04:57.773Z,166078829777300
"-- ending hand #32 --",2022-08-18T02:04:51.675Z,166078829167502
"""Shane C @ 1oVGfSuLrX"" collected 8 from pot with Two Pair, Q's & 9's (combination: Q♥, Q♦, 9♠, 9♥, 8♣)",2022-08-18T02:04:51.675Z,166078829167501
"""Shane C @ 1oVGfSuLrX"" shows a 3♦, 9♠.",2022-08-18T02:04:51.675Z,166078829167500
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:04:50.779Z,166078829077900
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:04:43.607Z,166078828360700
"River: 9♥, Q♥, 8♣, 4♣ [Q♦]",2022-08-18T02:04:41.351Z,166078828135100
"""Shane C @ 1oVGfSuLrX"" calls 2",2022-08-18T02:04:40.497Z,166078828049700
"""sean @ nIjE5tklyI"" bets 2",2022-08-18T02:04:38.083Z,166078827808300
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:04:25.954Z,166078826595400
"Turn: 9♥, Q♥, 8♣ [4♣]",2022-08-18T02:04:12.922Z,166078825292200
"""sean @ nIjE5tklyI"" checks",2022-08-18T02:04:12.094Z,166078825209400
"""Shane C @ 1oVGfSuLrX"" checks",2022-08-18T02:04:02.110Z,166078824211000
"Flop:  [9♥, Q♥, 8♣]",2022-08-18T02:03:57.220Z,166078823722000
