entry,at,order
"The player ""AZ @ cq2i7Xm4Gf"" quits the game with a stack of 0.",2022-08-20T07:43:01.736Z,166098138173600
"-- ending hand #542 --",2022-08-20T07:42:55.732Z,166098137573203
"""AZ @ cq2i7Xm4Gf"" shows a K♥, 6♥.",2022-08-20T07:42:55.732Z,166098137573202
"""sean @ nIjE5tklyI"" collected 1394 from pot with Full House, 9's over 8's (combination: 9♦, 9♠, 9♥, 8♠, 8♦)",2022-08-20T07:42:55.732Z,166098137573201
"""sean @ nIjE5tklyI"" shows a 8♠, 9♦.",2022-08-20T07:42:55.732Z,166098137573200
"""AZ @ cq2i7Xm4Gf"" calls 677 and go all in",2022-08-20T07:42:54.867Z,166098137486700
"""sean @ nIjE5tklyI"" raises to 677",2022-08-20T07:42:49.226Z,166098136922600
"""AZ @ cq2i7Xm4Gf"" raises to 138",2022-08-20T07:42:42.451Z,166098136245100
"""sean @ nIjE5tklyI"" bets 69",2022-08-20T07:42:39.174Z,166098135917400
"River: 8♦, 4♥, 9♠, 9♥ [A♥]",2022-08-20T07:42:34.312Z,166098135431200
"""AZ @ cq2i7Xm4Gf"" calls 16",2022-08-20T07:42:33.445Z,166098135344500
"""sean @ nIjE5tklyI"" bets 16",2022-08-20T07:42:31.847Z,166098135184700
"Turn: 8♦, 4♥, 9♠ [9♥]",2022-08-20T07:42:28.108Z,166098134810800
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:42:27.254Z,166098134725400
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:42:26.360Z,166098134636000
"Flop:  [8♦, 4♥, 9♠]",2022-08-20T07:42:24.906Z,166098134490600
"""sean @ nIjE5tklyI"" calls 4",2022-08-20T07:42:24.008Z,166098134400800
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:42:22.297Z,166098134229700
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:42:19.502Z,166098133950205
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:42:19.502Z,166098133950204
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (697) | #3 ""sean @ nIjE5tklyI"" (1392)",2022-08-20T07:42:19.502Z,166098133950201
"-- starting hand #542  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:42:19.502Z,166098133950200
"-- ending hand #541 --",2022-08-20T07:42:16.575Z,166098133657502
"""AZ @ cq2i7Xm4Gf"" collected 20 from pot",2022-08-20T07:42:16.575Z,166098133657501
"Uncalled bet of 20 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:42:16.575Z,166098133657500
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:42:15.755Z,166098133575500
"""AZ @ cq2i7Xm4Gf"" bets 20",2022-08-20T07:42:14.089Z,166098133408900
"Flop:  [K♣, 10♠, 8♥]",2022-08-20T07:42:09.891Z,166098132989100
"""sean @ nIjE5tklyI"" calls 10",2022-08-20T07:42:09.008Z,166098132900800
"""AZ @ cq2i7Xm4Gf"" raises to 10",2022-08-20T07:42:06.487Z,166098132648700
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:42:04.283Z,166098132428300
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:42:03.078Z,166098132307805
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:42:03.078Z,166098132307804
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (687) | #3 ""sean @ nIjE5tklyI"" (1402)",2022-08-20T07:42:03.078Z,166098132307801
"-- starting hand #541  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:42:03.078Z,166098132307800
"-- ending hand #540 --",2022-08-20T07:41:57.074Z,166098131707402
"""AZ @ cq2i7Xm4Gf"" collected 4 from pot",2022-08-20T07:41:57.074Z,166098131707401
"Uncalled bet of 2 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:41:57.074Z,166098131707400
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:41:56.174Z,166098131617400
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:41:55.249Z,166098131524900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:41:52.873Z,166098131287305
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:41:52.873Z,166098131287304
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (685) | #3 ""sean @ nIjE5tklyI"" (1404)",2022-08-20T07:41:52.873Z,166098131287301
"-- starting hand #540  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:41:52.873Z,166098131287300
"-- ending hand #539 --",2022-08-20T07:41:46.873Z,166098130687302
"""AZ @ cq2i7Xm4Gf"" collected 12 from pot",2022-08-20T07:41:46.873Z,166098130687301
"Uncalled bet of 12 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:41:46.873Z,166098130687300
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:41:45.974Z,166098130597400
"""AZ @ cq2i7Xm4Gf"" raises to 18",2022-08-20T07:41:45.012Z,166098130501200
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:41:40.099Z,166098130009900
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:41:38.272Z,166098129827205
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:41:38.272Z,166098129827204
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (679) | #3 ""sean @ nIjE5tklyI"" (1410)",2022-08-20T07:41:38.272Z,166098129827201
"-- starting hand #539  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:41:38.272Z,166098129827200
"-- ending hand #538 --",2022-08-20T07:41:35.331Z,166098129533102
"""sean @ nIjE5tklyI"" collected 20 from pot",2022-08-20T07:41:35.331Z,166098129533101
"Uncalled bet of 40 returned to ""sean @ nIjE5tklyI""",2022-08-20T07:41:35.331Z,166098129533100
"""AZ @ cq2i7Xm4Gf"" folds",2022-08-20T07:41:34.511Z,166098129451100
"""sean @ nIjE5tklyI"" bets 40",2022-08-20T07:41:31.336Z,166098129133600
"River: 3♦, 9♣, J♣, 6♠ [2♠]",2022-08-20T07:41:25.064Z,166098128506400
"""AZ @ cq2i7Xm4Gf"" calls 8",2022-08-20T07:41:24.240Z,166098128424000
"""sean @ nIjE5tklyI"" bets 8",2022-08-20T07:41:22.195Z,166098128219500
"Turn: 3♦, 9♣, J♣ [6♠]",2022-08-20T07:41:18.254Z,166098127825400
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:41:17.421Z,166098127742100
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:41:16.341Z,166098127634100
"Flop:  [3♦, 9♣, J♣]",2022-08-20T07:41:12.452Z,166098127245200
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:41:11.551Z,166098127155100
"""AZ @ cq2i7Xm4Gf"" calls 2",2022-08-20T07:41:10.626Z,166098127062600
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:41:08.452Z,166098126845205
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:41:08.452Z,166098126845204
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (689) | #3 ""sean @ nIjE5tklyI"" (1400)",2022-08-20T07:41:08.452Z,166098126845201
"-- starting hand #538  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:41:08.452Z,166098126845200
"-- ending hand #537 --",2022-08-20T07:41:02.448Z,166098126244803
"""AZ @ cq2i7Xm4Gf"" shows a A♥, 3♦.",2022-08-20T07:41:02.448Z,166098126244802
"""sean @ nIjE5tklyI"" collected 36 from pot with Pair, 7's (combination: 7♠, 7♦, J♦, 9♦, 8♥)",2022-08-20T07:41:02.448Z,166098126244801
"""sean @ nIjE5tklyI"" shows a 7♠, 7♦.",2022-08-20T07:41:02.448Z,166098126244800
"""sean @ nIjE5tklyI"" calls 12",2022-08-20T07:41:01.545Z,166098126154500
"""AZ @ cq2i7Xm4Gf"" bets 12",2022-08-20T07:40:59.879Z,166098125987900
"River: 8♥, 2♦, J♦, 9♦ [3♠]",2022-08-20T07:40:56.644Z,166098125664400
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:40:55.721Z,166098125572100
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:40:53.810Z,166098125381000
"Turn: 8♥, 2♦, J♦ [9♦]",2022-08-20T07:40:53.502Z,166098125350200
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:40:52.655Z,166098125265500
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:40:51.350Z,166098125135000
"Flop:  [8♥, 2♦, J♦]",2022-08-20T07:40:49.042Z,166098124904200
"""AZ @ cq2i7Xm4Gf"" calls 6",2022-08-20T07:40:48.184Z,166098124818400
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:40:46.335Z,166098124633500
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:40:45.037Z,166098124503705
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:40:45.037Z,166098124503704
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (707) | #3 ""sean @ nIjE5tklyI"" (1382)",2022-08-20T07:40:45.037Z,166098124503701
"-- starting hand #537  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:40:45.037Z,166098124503700
"-- ending hand #536 --",2022-08-20T07:40:39.036Z,166098123903602
"""AZ @ cq2i7Xm4Gf"" collected 8 from pot",2022-08-20T07:40:39.036Z,166098123903601
"Uncalled bet of 699 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:40:39.036Z,166098123903600
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:40:38.192Z,166098123819200
"""AZ @ cq2i7Xm4Gf"" bets 699 and go all in",2022-08-20T07:40:37.171Z,166098123717100
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:40:34.441Z,166098123444100
"Flop:  [8♣, A♣, 2♦]",2022-08-20T07:40:33.430Z,166098123343000
"""sean @ nIjE5tklyI"" calls 4",2022-08-20T07:40:32.490Z,166098123249000
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:40:31.072Z,166098123107200
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:40:27.482Z,166098122748205
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:40:27.482Z,166098122748204
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (703) | #3 ""sean @ nIjE5tklyI"" (1386)",2022-08-20T07:40:27.482Z,166098122748201
"-- starting hand #536  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:40:27.482Z,166098122748200
"-- ending hand #535 --",2022-08-20T07:40:21.428Z,166098122142802
"""AZ @ cq2i7Xm4Gf"" collected 36 from pot with Pair, K's (combination: K♥, K♦, J♣, 9♠, 6♥)",2022-08-20T07:40:21.428Z,166098122142801
"""AZ @ cq2i7Xm4Gf"" shows a 9♠, K♥.",2022-08-20T07:40:21.428Z,166098122142800
"""sean @ nIjE5tklyI"" calls 12",2022-08-20T07:40:20.563Z,166098122056300
"""AZ @ cq2i7Xm4Gf"" bets 12",2022-08-20T07:40:19.287Z,166098121928700
"River: K♦, 2♥, 6♥, J♣ [3♣]",2022-08-20T07:40:16.023Z,166098121602300
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:40:15.100Z,166098121510000
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:40:13.527Z,166098121352700
"Turn: K♦, 2♥, 6♥ [J♣]",2022-08-20T07:40:11.849Z,166098121184900
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:40:11.019Z,166098121101900
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:40:09.359Z,166098120935900
"Flop:  [K♦, 2♥, 6♥]",2022-08-20T07:40:07.226Z,166098120722600
"""AZ @ cq2i7Xm4Gf"" calls 6",2022-08-20T07:40:06.349Z,166098120634900
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:40:04.143Z,166098120414300
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:40:02.618Z,166098120261805
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:40:02.618Z,166098120261804
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (685) | #3 ""sean @ nIjE5tklyI"" (1404)",2022-08-20T07:40:02.618Z,166098120261801
"-- starting hand #535  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:40:02.618Z,166098120261800
"-- ending hand #534 --",2022-08-20T07:39:59.552Z,166098119955202
"""AZ @ cq2i7Xm4Gf"" collected 4 from pot",2022-08-20T07:39:59.552Z,166098119955201
"Uncalled bet of 2 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:39:59.552Z,166098119955200
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:39:58.682Z,166098119868200
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:39:57.066Z,166098119706600
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:39:54.146Z,166098119414605
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:39:54.146Z,166098119414604
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (683) | #3 ""sean @ nIjE5tklyI"" (1406)",2022-08-20T07:39:54.146Z,166098119414601
"-- starting hand #534  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:39:54.146Z,166098119414600
"-- ending hand #533 --",2022-08-20T07:39:51.145Z,166098119114502
"""sean @ nIjE5tklyI"" collected 12 from pot",2022-08-20T07:39:51.145Z,166098119114501
"Uncalled bet of 3 returned to ""sean @ nIjE5tklyI""",2022-08-20T07:39:51.145Z,166098119114500
"""AZ @ cq2i7Xm4Gf"" folds",2022-08-20T07:39:50.282Z,166098119028200
"""sean @ nIjE5tklyI"" bets 3",2022-08-20T07:39:48.565Z,166098118856500
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:39:46.819Z,166098118681900
"Flop:  [2♣, 6♥, Q♠]",2022-08-20T07:39:44.817Z,166098118481700
"""AZ @ cq2i7Xm4Gf"" calls 6",2022-08-20T07:39:44.012Z,166098118401200
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:39:41.952Z,166098118195200
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:39:40.541Z,166098118054105
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:39:40.541Z,166098118054104
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (689) | #3 ""sean @ nIjE5tklyI"" (1400)",2022-08-20T07:39:40.541Z,166098118054101
"-- starting hand #533  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:39:40.541Z,166098118054100
"-- ending hand #532 --",2022-08-20T07:39:34.535Z,166098117453502
"""sean @ nIjE5tklyI"" collected 4 from pot",2022-08-20T07:39:34.535Z,166098117453501
"Uncalled bet of 8 returned to ""sean @ nIjE5tklyI""",2022-08-20T07:39:34.535Z,166098117453500
"""AZ @ cq2i7Xm4Gf"" folds",2022-08-20T07:39:33.637Z,166098117363700
"""sean @ nIjE5tklyI"" raises to 10",2022-08-20T07:39:31.688Z,166098117168800
"""AZ @ cq2i7Xm4Gf"" calls 2",2022-08-20T07:39:29.399Z,166098116939900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:39:26.135Z,166098116613505
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:39:26.135Z,166098116613504
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (691) | #3 ""sean @ nIjE5tklyI"" (1398)",2022-08-20T07:39:26.135Z,166098116613501
"-- starting hand #532  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:39:26.135Z,166098116613500
"-- ending hand #531 --",2022-08-20T07:39:23.136Z,166098116313602
"""AZ @ cq2i7Xm4Gf"" collected 12 from pot",2022-08-20T07:39:23.136Z,166098116313601
"Uncalled bet of 12 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:39:23.136Z,166098116313600
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:39:22.302Z,166098116230200
"""AZ @ cq2i7Xm4Gf"" bets 12",2022-08-20T07:39:21.210Z,166098116121000
"Flop:  [K♥, 8♣, Q♠]",2022-08-20T07:39:18.193Z,166098115819300
"""AZ @ cq2i7Xm4Gf"" calls 6",2022-08-20T07:39:17.339Z,166098115733900
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:39:15.027Z,166098115502700
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:39:13.586Z,166098115358605
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:39:13.586Z,166098115358604
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (685) | #3 ""sean @ nIjE5tklyI"" (1404)",2022-08-20T07:39:13.586Z,166098115358601
"-- starting hand #531  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:39:13.586Z,166098115358600
"-- ending hand #530 --",2022-08-20T07:39:07.503Z,166098114750302
"""AZ @ cq2i7Xm4Gf"" collected 16 from pot with A High (combination: A♠, K♠, J♣, 9♣, 7♠)",2022-08-20T07:39:07.503Z,166098114750301
"""AZ @ cq2i7Xm4Gf"" shows a 7♠, A♠.",2022-08-20T07:39:07.503Z,166098114750300
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:39:06.643Z,166098114664300
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:39:04.840Z,166098114484000
"River: 9♣, 4♥, 3♥, J♣ [K♠]",2022-08-20T07:39:03.694Z,166098114369400
"""sean @ nIjE5tklyI"" calls 4",2022-08-20T07:39:02.832Z,166098114283200
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:39:01.749Z,166098114174900
"""sean @ nIjE5tklyI"" bets 2",2022-08-20T07:38:59.241Z,166098113924100
"Turn: 9♣, 4♥, 3♥ [J♣]",2022-08-20T07:38:57.288Z,166098113728800
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:38:56.449Z,166098113644900
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:38:54.533Z,166098113453300
"Flop:  [9♣, 4♥, 3♥]",2022-08-20T07:38:53.359Z,166098113335900
"""sean @ nIjE5tklyI"" calls 4",2022-08-20T07:38:52.514Z,166098113251400
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:38:51.324Z,166098113132400
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:38:47.480Z,166098112748005
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:38:47.480Z,166098112748004
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (677) | #3 ""sean @ nIjE5tklyI"" (1412)",2022-08-20T07:38:47.480Z,166098112748001
"-- starting hand #530  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:38:47.480Z,166098112748000
"-- ending hand #529 --",2022-08-20T07:38:41.473Z,166098112147302
"""sean @ nIjE5tklyI"" collected 60 from pot",2022-08-20T07:38:41.473Z,166098112147301
"Uncalled bet of 5 returned to ""sean @ nIjE5tklyI""",2022-08-20T07:38:41.473Z,166098112147300
"""AZ @ cq2i7Xm4Gf"" folds",2022-08-20T07:38:40.559Z,166098112055900
"""sean @ nIjE5tklyI"" bets 5",2022-08-20T07:38:38.833Z,166098111883300
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:38:37.034Z,166098111703400
"Flop:  [10♥, A♠, Q♥]",2022-08-20T07:38:34.871Z,166098111487100
"""AZ @ cq2i7Xm4Gf"" calls 30",2022-08-20T07:38:34.039Z,166098111403900
"""sean @ nIjE5tklyI"" raises to 30",2022-08-20T07:38:30.917Z,166098111091700
"""AZ @ cq2i7Xm4Gf"" raises to 10",2022-08-20T07:38:28.035Z,166098110803500
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:38:25.747Z,166098110574700
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:38:24.053Z,166098110405305
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:38:24.053Z,166098110405304
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (707) | #3 ""sean @ nIjE5tklyI"" (1382)",2022-08-20T07:38:24.053Z,166098110405301
"-- starting hand #529  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:38:24.053Z,166098110405300
"-- ending hand #528 --",2022-08-20T07:38:21.135Z,166098110113502
"""AZ @ cq2i7Xm4Gf"" collected 4 from pot",2022-08-20T07:38:21.135Z,166098110113501
"Uncalled bet of 2 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:38:21.135Z,166098110113500
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:38:20.250Z,166098110025000
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:38:19.301Z,166098109930100
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:38:15.250Z,166098109525005
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:38:15.250Z,166098109525004
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (705) | #3 ""sean @ nIjE5tklyI"" (1384)",2022-08-20T07:38:15.250Z,166098109525001
"-- starting hand #528  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:38:15.250Z,166098109525000
"-- ending hand #527 --",2022-08-20T07:38:09.237Z,166098108923703
"""AZ @ cq2i7Xm4Gf"" shows a 5♠, K♠.",2022-08-20T07:38:09.237Z,166098108923702
"""sean @ nIjE5tklyI"" collected 50 from pot with Two Pair, A's & 7's (combination: A♦, A♠, 7♣, 7♥, 10♥)",2022-08-20T07:38:09.237Z,166098108923701
"""sean @ nIjE5tklyI"" shows a 10♥, 7♣.",2022-08-20T07:38:09.237Z,166098108923700
"""sean @ nIjE5tklyI"" calls 15",2022-08-20T07:38:08.339Z,166098108833900
"""AZ @ cq2i7Xm4Gf"" bets 15",2022-08-20T07:38:07.124Z,166098108712400
"River: 7♥, A♦, 6♠, 5♣ [A♠]",2022-08-20T07:38:03.232Z,166098108323200
"""sean @ nIjE5tklyI"" checks",2022-08-20T07:38:02.424Z,166098108242400
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:38:01.458Z,166098108145800
"Turn: 7♥, A♦, 6♠ [5♣]",2022-08-20T07:37:59.534Z,166098107953400
"""AZ @ cq2i7Xm4Gf"" calls 4",2022-08-20T07:37:58.720Z,166098107872000
"""sean @ nIjE5tklyI"" bets 4",2022-08-20T07:37:57.337Z,166098107733700
"""AZ @ cq2i7Xm4Gf"" checks",2022-08-20T07:37:55.636Z,166098107563600
"Flop:  [7♥, A♦, 6♠]",2022-08-20T07:37:53.927Z,166098107392700
"""AZ @ cq2i7Xm4Gf"" calls 6",2022-08-20T07:37:53.070Z,166098107307000
"""sean @ nIjE5tklyI"" raises to 6",2022-08-20T07:37:51.762Z,166098107176200
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:37:50.024Z,166098107002405
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:37:50.024Z,166098107002404
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (730) | #3 ""sean @ nIjE5tklyI"" (1359)",2022-08-20T07:37:50.024Z,166098107002401
"-- starting hand #527  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:37:50.024Z,166098107002400
"-- ending hand #526 --",2022-08-20T07:37:47.029Z,166098106702902
"""AZ @ cq2i7Xm4Gf"" collected 4 from pot",2022-08-20T07:37:47.029Z,166098106702901
"Uncalled bet of 2 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:37:47.029Z,166098106702900
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:37:46.181Z,166098106618100
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:37:44.725Z,166098106472500
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:37:42.423Z,166098106242305
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:37:42.423Z,166098106242304
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (728) | #3 ""sean @ nIjE5tklyI"" (1361)",2022-08-20T07:37:42.423Z,166098106242301
"-- starting hand #526  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:37:42.423Z,166098106242300
"-- ending hand #525 --",2022-08-20T07:37:36.422Z,166098105642202
"""AZ @ cq2i7Xm4Gf"" collected 2 from pot",2022-08-20T07:37:36.422Z,166098105642201
"Uncalled bet of 1 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:37:36.422Z,166098105642200
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:37:35.599Z,166098105559900
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:37:34.417Z,166098105441705
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:37:34.417Z,166098105441704
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (727) | #3 ""sean @ nIjE5tklyI"" (1362)",2022-08-20T07:37:34.417Z,166098105441701
"-- starting hand #525  (No Limit Texas Hold'em) (dealer: ""sean @ nIjE5tklyI"") --",2022-08-20T07:37:34.417Z,166098105441700
"-- ending hand #524 --",2022-08-20T07:37:28.504Z,166098104850402
"""AZ @ cq2i7Xm4Gf"" collected 4 from pot",2022-08-20T07:37:28.504Z,166098104850401
"Uncalled bet of 2 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:37:28.504Z,166098104850400
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:37:27.672Z,166098104767200
"""AZ @ cq2i7Xm4Gf"" raises to 4",2022-08-20T07:37:26.639Z,166098104663900
"""sean @ nIjE5tklyI"" posts a big blind of 2",2022-08-20T07:37:20.606Z,166098104060605
"""AZ @ cq2i7Xm4Gf"" posts a small blind of 1",2022-08-20T07:37:20.606Z,166098104060604
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (725) | #3 ""sean @ nIjE5tklyI"" (1364)",2022-08-20T07:37:20.606Z,166098104060601
"-- starting hand #524  (No Limit Texas Hold'em) (dealer: ""AZ @ cq2i7Xm4Gf"") --",2022-08-20T07:37:20.606Z,166098104060600
"-- ending hand #523 --",2022-08-20T07:37:17.602Z,166098103760202
"""AZ @ cq2i7Xm4Gf"" collected 2 from pot",2022-08-20T07:37:17.602Z,166098103760201
"Uncalled bet of 1 returned to ""AZ @ cq2i7Xm4Gf""",2022-08-20T07:37:17.602Z,166098103760200
"""sean @ nIjE5tklyI"" folds",2022-08-20T07:37:16.694Z,166098103669400
"""AZ @ cq2i7Xm4Gf"" posts a big blind of 2",2022-08-20T07:37:15.604Z,166098103560405
"""sean @ nIjE5tklyI"" posts a small blind of 1",2022-08-20T07:37:15.604Z,166098103560404
"Player stacks: #2 ""AZ @ cq2i7Xm4Gf"" (724) | #3 ""sean @ nIjE5tklyI"" (1365)",2022-08-20T07:37:15.604Z,166098103560401
